id	0	1	cluster
4653.0	-4576.347205817334	5717.199331916305	3.0
4654.0	-4572.948688944632	5719.069939397058	3.0
4655.0	-4593.3673984248635	5824.080108833445	3.0
4656.0	-4555.219445019291	5940.270860238534	3.0
4657.0	-4570.496792647678	5843.6783945535435	3.0
4658.0	-4562.532183770287	5845.924882031313	3.0
4659.0	-4446.629447181439	5977.376289511862	3.0
4660.0	-4471.602321844076	5955.919822395476	3.0
4661.0	-4488.923537252021	5921.200932421254	3.0
4662.0	-4470.744062146137	5897.1797929807335	3.0
4663.0	-4401.9416539560325	5756.443188721494	3.0
4664.0	-4580.014174603452	5792.225780483743	3.0
4665.0	-4594.6322082135575	5815.348777767668	3.0
4666.0	-4606.229662624991	5851.5157306530555	3.0
4667.0	-4687.59014785876	5940.6086818581125	3.0
4668.0	-4787.581636084775	5884.170119283742	3.0
4669.0	-4965.019901892656	5941.001983790656	3.0
4670.0	-4918.064065763631	5959.00870731312	3.0
4671.0	-4913.35841802898	5954.8225289964685	3.0
4672.0	-4807.229521473877	6001.554285020728	3.0
4673.0	-4693.700499699736	5872.140132920274	3.0
4674.0	-4829.894487713172	5776.908689679398	3.0
4675.0	-4859.395223805953	5904.749493931122	3.0
4676.0	-4839.391836406664	5973.791634484665	3.0
4677.0	-4778.55707110182	6133.789994937024	3.0
4678.0	-4854.775326528978	6194.092506260675	3.0
4679.0	-4740.517579581248	6142.4152659641695	3.0
4680.0	-4766.814952561482	6157.0873417146995	3.0
4681.0	-4631.844233197016	6234.97957307936	3.0
4682.0	-4626.572986159021	6239.028260567771	3.0
4683.0	-4539.893221929744	6174.98893791617	3.0
4684.0	-4534.624050127856	6133.693795982361	3.0
4685.0	-4540.872448136506	6134.190791090252	3.0
4686.0	-4402.851482126891	6266.831845997017	3.0
4687.0	-4329.658373271571	6306.24235937592	3.0
4688.0	-4338.063139717415	6307.7978405692	3.0
4689.0	-4333.75068432465	6139.104868001229	3.0
4690.0	-4403.292863655379	6050.151057233962	3.0
4691.0	-4376.569047689304	6027.018057416981	3.0
4692.0	-4353.120496754936	5995.960744935495	3.0
4693.0	-4250.622481432596	5951.459558184143	3.0
4694.0	-4271.77377695224	5938.88127694269	3.0
4695.0	-4192.5035891824045	5812.773274332733	3.0
4696.0	-4047.661498958451	5680.18826168682	3.0
4697.0	-3999.128062580765	5607.2669539307935	3.0
4698.0	-3937.2193089809693	5490.186667370347	3.0
4699.0	-3916.3218953316896	5411.5755027815885	3.0
4700.0	-3961.353792183216	5408.579509847572	3.0
4701.0	-4007.0212136014366	5382.729456512055	3.0
4702.0	-3950.736445677442	5550.787592175218	3.0
4703.0	-4002.091440137986	5555.4213900915975	3.0
4704.0	-4014.5134408499353	5554.048128582165	3.0
4705.0	-3999.199721351049	5434.88353847905	3.0
4706.0	-3883.92366610997	5459.19169469974	3.0
4707.0	-3940.0058766235356	5393.140557544677	3.0
4708.0	-3816.201186055297	5512.491555665443	3.0
4709.0	-3801.6924642421836	5490.157201834449	3.0
4710.0	-3830.8940170253322	5410.325560199678	3.0
4711.0	-3905.598810710043	5374.128153983639	3.0
4712.0	-3896.122441458841	5320.764806790097	3.0
4713.0	-4033.5932419253454	5292.696048596215	3.0
4714.0	-4004.871758697837	5405.852782724621	3.0
4715.0	-4200.797056774006	5396.998882083254	3.0
4716.0	-4289.407156513847	5236.1127685267165	3.0
4717.0	-4464.678512330625	5260.985863459236	3.0
4718.0	-4392.640758709542	5144.914736198894	3.0
4719.0	-4333.905809265875	5207.5807935798575	3.0
4720.0	-4375.151854518011	5120.1309240206265	3.0
4721.0	-4320.5793629190475	5127.904977474452	3.0
4722.0	-4383.141760981165	5228.15777334623	3.0
4723.0	-4429.651785330086	5222.464254107196	3.0
4724.0	-4324.309104512045	5174.960515647628	3.0
4725.0	-4323.112769463539	5082.968631616861	3.0
4726.0	-4304.6387972350785	5140.237889111162	3.0
4727.0	-4410.6649330065775	5114.214506309067	3.0
4728.0	-4437.245162080817	5112.3917211833	3.0
4729.0	-4405.283083564453	5170.488157018463	3.0
4730.0	-4383.920927400394	5028.159965546833	3.0
4731.0	-4369.597406066424	5123.75170935073	3.0
4732.0	-4419.691142940793	5176.181831878708	3.0
4733.0	-4473.333282112432	5109.070443445471	3.0
4734.0	-4473.10802935257	5109.2624398539	3.0
4735.0	-4509.482476237823	5085.574929544265	3.0
4736.0	-4412.7526654210005	5065.686222790334	3.0
4737.0	-4328.926690805455	4952.403565400818	3.0
4738.0	-4246.79147356116	5066.652046891782	3.0
4739.0	-4172.855098156053	5031.777331883556	3.0
4740.0	-4115.961028843307	5175.515868826629	3.0
4741.0	-3998.995572143101	5214.344337482963	3.0
4742.0	-4020.0061797376757	5223.583619814624	3.0
4743.0	-3962.6165255002193	5077.911555222547	3.0
4744.0	-4126.932899810896	5161.380296748097	3.0
4745.0	-4159.139663220348	5228.987493856719	3.0
4746.0	-4119.687874748257	5383.9503268309745	3.0
4747.0	-4070.536009907261	5286.149082998933	3.0
4748.0	-4191.778908870818	5338.90492123201	3.0
4749.0	-4205.039207942116	5293.845588526715	3.0
4750.0	-4220.986287262579	5304.691167354697	3.0
4751.0	-4233.418361156868	5277.463019193647	3.0
4752.0	-4197.135421718233	5425.14369501761	3.0
4753.0	-4210.842880589947	5561.887928069516	3.0
4754.0	-4086.4563133799684	5647.179462918759	3.0
4755.0	-4108.2130025244	5611.629233422703	3.0
4756.0	-4021.330154987663	5459.214956655351	3.0
4757.0	-4147.302403226636	5331.858571381404	3.0
4758.0	-4127.806145328297	5348.1089356000675	3.0
4759.0	-4249.336451573319	5457.0388353994	3.0
4760.0	-4326.180401512374	5456.2123840518	3.0
4761.0	-4420.593523839245	5583.9342672714465	3.0
4762.0	-4416.700210283586	5540.8352331460255	3.0
4763.0	-4588.975726679585	5577.418914064534	3.0
4764.0	-4705.318759922213	5705.089053977429	3.0
4765.0	-4667.652162318068	5685.296265348177	3.0
4766.0	-4642.4993801989585	5706.0104611318175	3.0
4767.0	-4604.67505159988	5876.196245845414	3.0
4768.0	-4638.6736365698	5825.068590231569	3.0
4769.0	-4669.077606659481	5951.494597335497	3.0
4770.0	-4517.17386727144	5974.931012726595	3.0
4771.0	-4483.874397775534	5928.853898458535	3.0
4772.0	-4471.832631704932	5825.338089148137	3.0
4773.0	-4426.88900188065	5907.030029449893	3.0
4774.0	-4539.475560437526	5793.786147432183	3.0
4775.0	-4542.677369035294	5794.282307137088	3.0
4776.0	-4539.465992821766	5799.499727534574	3.0
4777.0	-4519.322880079579	5658.73848314928	3.0
4778.0	-4521.982151528233	5608.60519718041	3.0
4779.0	-4439.943896506035	5485.266225195487	3.0
4780.0	-4436.064012308139	5492.32138135797	3.0
4781.0	-4434.357958064069	5485.758890623743	3.0
4782.0	-4330.301501907352	5494.5598528125565	3.0
4783.0	-4246.252483195959	5390.403414598258	3.0
4784.0	-4165.991192113749	5484.571666612495	3.0
4785.0	-4142.350858279428	5635.95299414034	3.0
4786.0	-4147.462045760875	5625.240791084257	3.0
4787.0	-4274.2823269593155	5651.555978587541	3.0
4788.0	-4173.019053434776	5764.57376466026	3.0
4789.0	-4047.0181206422335	5725.790478442779	3.0
4790.0	-4078.672204715821	5638.874494661699	3.0
4791.0	-4067.008169198092	5654.267030983995	3.0
4792.0	-4075.3978721269814	5663.32308552503	3.0
4793.0	-4082.2871630629775	5669.558657720578	3.0
4794.0	-4170.4558696201575	5516.88637342405	3.0
4795.0	-4300.795837963156	5614.342197009799	3.0
4796.0	-4128.324103402719	5663.935680040778	3.0
4797.0	-4160.694884634423	5641.753500978831	3.0
4798.0	-4274.651147973425	5789.782226503505	3.0
4799.0	-4219.659428995952	5742.531341384946	3.0
4800.0	-4294.2226158044405	5860.509245935744	3.0
4801.0	-4238.267931489568	5877.437899656086	3.0
4802.0	-4335.008976443589	5767.6576130017065	3.0
4803.0	-4459.848086778764	5917.153621699858	3.0
4804.0	-4456.0415918044655	5880.26016867572	3.0
4805.0	-4437.803517496671	5984.466472247393	3.0
4806.0	-4443.514275375409	5985.51233922049	3.0
4807.0	-4372.744099765544	5942.2248786634555	3.0
4808.0	-4343.698732542929	5845.364556372144	3.0
4809.0	-4261.3985388033225	5763.541962846146	3.0
4810.0	-4120.098658369157	5846.502472895675	3.0
4811.0	-4128.027331013479	5849.9990021028525	3.0
4812.0	-4212.642630696861	5913.426105399546	3.0
4813.0	-4411.8702941727615	5922.150151696648	3.0
4814.0	-4409.286600245488	6096.233381072851	3.0
4815.0	-4285.0897726522935	6198.631460816418	3.0
4816.0	-4309.0499342781595	6163.888894575646	3.0
4817.0	-4163.159327247928	6282.788374311374	3.0
4818.0	-3986.020155090569	6238.328409978694	3.0
4819.0	-3941.337605224053	6218.676525969701	3.0
4820.0	-3938.624982276816	6221.01436191949	3.0
4821.0	-3880.0506826443266	6277.844414940585	3.0
4822.0	-3846.7243462829297	6234.3177760159115	3.0
4823.0	-3846.140380084709	6222.31585621372	3.0
4824.0	-3668.2502203156655	6221.129484131487	3.0
4825.0	-3574.9253249846515	6297.793533671682	3.0
4826.0	-3477.2817093836047	6138.951760280837	3.0
4827.0	-3574.657859359765	5980.690533181833	3.0
4828.0	-3536.971181411611	5958.193714277769	3.0
4829.0	-3596.9825696167436	5965.653156816685	3.0
4830.0	-3596.7837693471893	5971.276189088163	3.0
4831.0	-3617.154970812457	5938.854291179031	3.0
4832.0	-3653.754432231122	5995.6535056818775	3.0
4833.0	-3675.963145860805	6014.509859024366	3.0
4834.0	-3637.190669973626	5974.456852581566	3.0
4835.0	-3534.6330128657323	6075.997408600915	3.0
4836.0	-3440.3997815220073	5942.55948372429	3.0
4837.0	-3401.9622521061387	5944.010338364573	3.0
4838.0	-3571.244598791241	5848.449720566796	3.0
4839.0	-3555.200542008808	5840.971973825662	3.0
4840.0	-3528.5111303154995	5825.932961778315	3.0
4841.0	-3557.7304053200733	6006.079241234416	3.0
4842.0	-3571.760474528205	6004.739895085279	3.0
4843.0	-3732.895081345418	5936.445523533347	3.0
4844.0	-3737.287148400823	5939.817315101317	3.0
4845.0	-3880.359071420508	5894.968941661172	3.0
4846.0	-3696.1690002921296	5965.7004699283825	3.0
4847.0	-3625.2162073454133	5992.025108185792	3.0
4848.0	-3590.939082084989	5964.337652948357	3.0
4849.0	-3511.4292072737107	5943.477835252839	3.0
4850.0	-3547.629629308225	5787.438471273586	3.0
4851.0	-3731.9219592329882	5833.977384776746	3.0
4852.0	-3644.6557751290834	5823.733102744326	3.0
4853.0	-3612.8379465889443	5987.716482613817	3.0
4854.0	-3520.695107668185	5987.208539185481	3.0
4855.0	-3623.1346137668575	6058.7382729483825	3.0
4856.0	-3614.1424774956104	6173.8146604777	3.0
4857.0	-3568.7831727138787	6215.897015966367	3.0
4858.0	-3626.0146886419416	6227.208518591869	3.0
4859.0	-3600.4025378838173	6247.611307097067	3.0
4860.0	-3608.417333117389	6210.148723287078	3.0
4861.0	-3501.2917711743617	6289.973428322611	3.0
4862.0	-3620.816636886863	6306.672974695935	3.0
4863.0	-3701.2356763739135	6214.123476552621	3.0
4864.0	-3607.16543515719	6107.401752235575	3.0
4865.0	-3485.830932425848	6194.734645945363	3.0
4866.0	-3524.5238080929194	6237.741566107287	3.0
4867.0	-3505.0328501760273	6233.447947303782	3.0
4868.0	-3468.944658643214	6197.654799746002	3.0
4869.0	-3492.3546472861394	6168.79630460429	3.0
4870.0	-3507.037061152941	6201.803579777415	3.0
4871.0	-3555.415753747365	6246.713956714673	3.0
4872.0	-3520.5998370419666	6335.558249433056	3.0
4873.0	-3460.7997543916176	6366.905312258529	3.0
4874.0	-3474.2235566249933	6482.8520299779175	3.0
4875.0	-3561.691045690958	6462.98248236645	3.0
4876.0	-3474.8150587902555	6472.296736848488	3.0
4877.0	-3291.22778319805	6432.257097042711	3.0
4878.0	-3296.5212933530825	6430.845581266358	3.0
4879.0	-3302.5485927128334	6418.581496589836	3.0
4880.0	-3252.238786666352	6599.0873389774415	3.0
4881.0	-3256.699708334097	6623.647458577711	3.0
4882.0	-3180.7774030835194	6661.452258883549	3.0
4883.0	-3199.5243513114665	6681.525486372391	3.0
4884.0	-3179.9817868792998	6803.99259980071	3.0
4885.0	-3205.8227724814433	6740.586547452374	3.0
4886.0	-3259.0953845364593	6789.616477740809	3.0
4887.0	-3228.9727067012077	6811.166272937068	3.0
4888.0	-3301.207973046944	6726.818151066496	3.0
4889.0	-3289.776322000728	6724.474790769681	3.0
4890.0	-3440.908767892517	6724.897588703862	3.0
4891.0	-3446.3179990616827	6703.545363752524	3.0
4892.0	-3450.237305813577	6731.761483271202	3.0
4893.0	-3539.755203154752	6681.733226525955	3.0
4894.0	-3533.278704780707	6678.822449095491	3.0
4895.0	-3577.030169495965	6794.216343101946	3.0
4896.0	-3654.6182444844317	6890.971242177389	3.0
4897.0	-3608.047659384545	6833.910008603551	3.0
4898.0	-3552.4302753938878	6693.526809431759	3.0
4899.0	-3572.584844926137	6677.086849926005	3.0
4900.0	-3589.5052684986517	6829.134175021148	3.0
4901.0	-3562.622709768512	6880.1417302923865	3.0
4902.0	-3665.9462338009007	6728.292608515826	3.0
4903.0	-3626.7759897531264	6721.799111182222	3.0
4904.0	-3694.119151901885	6786.366069713808	3.0
4905.0	-3690.505689651618	6788.752151877159	3.0
4906.0	-3811.685977553556	6855.311498728582	3.0
4907.0	-3816.3574977950548	6860.971628371324	3.0
4908.0	-3878.408574357404	6811.330629710634	3.0
4909.0	-3880.537184122941	6788.353771361808	3.0
4910.0	-3885.1344455640533	6758.558087687728	3.0
4911.0	-3709.5291718409535	6820.799561812522	3.0
4912.0	-3685.2885906419347	6864.071720817958	3.0
4913.0	-3804.2645132548273	6931.709845220224	3.0
4914.0	-3710.014373898989	6881.1245603394555	3.0
4915.0	-3638.9403866723574	6836.484118078417	3.0
4916.0	-3733.00662251642	6892.377118410752	3.0
4917.0	-3761.706396756224	6885.650758484242	3.0
4918.0	-3728.563005711617	6867.218307083312	3.0
4919.0	-3691.271994638888	6994.730098330631	3.0
4920.0	-3704.84486933218	7045.196815470184	3.0
4921.0	-3673.793393169057	6966.042650812599	3.0
4922.0	-3770.324663508171	6827.3652869474045	3.0
4923.0	-3715.784134818724	6817.347007273308	3.0
4924.0	-3683.5294707071776	6958.646525340487	3.0
4925.0	-3791.807974588425	7051.03032233621	3.0
4926.0	-3746.135791928906	7052.4697911164685	3.0
4927.0	-3639.0081364863768	6946.954021758372	3.0
4928.0	-3667.5007398122552	6771.367743819952	3.0
4929.0	-3650.148865449864	6794.735093298597	3.0
4930.0	-3656.035433092377	6976.61469824114	3.0
4931.0	-3763.5626587588185	7098.960039593163	3.0
4932.0	-3853.258693361879	6945.563938720498	3.0
4933.0	-3703.1231217469513	7031.5063481183215	3.0
4934.0	-3793.4348604391967	7164.00192354609	3.0
4935.0	-3779.7678233543056	7359.610951249775	3.0
4936.0	-3697.503886736962	7232.674199140974	3.0
4937.0	-3621.077915056741	7305.862659729393	3.0
4938.0	-3609.308688107941	7202.484088970504	3.0
4939.0	-3470.175805632951	7103.611052773272	3.0
4940.0	-3662.582739013148	7121.027724414069	3.0
4941.0	-3730.052997284352	7015.210618931049	3.0
4942.0	-3705.813901914275	7085.21781572593	3.0
4943.0	-3608.5317077271166	7086.850937618134	3.0
4944.0	-3532.5333526803365	6984.629509799533	3.0
4945.0	-3532.370529483793	6971.64869287941	3.0
4946.0	-3598.5780330674434	7019.0610223714075	3.0
4947.0	-3584.0180738501704	6937.531014115152	3.0
4948.0	-3586.696120011651	6928.9733051756575	3.0
4949.0	-3602.2848246756994	7039.675338253664	3.0
4950.0	-3685.119869524943	7122.973089151271	3.0
4951.0	-3679.429088395978	7132.840568082848	3.0
4952.0	-3713.7077597519396	7092.000099124508	3.0
4953.0	-3760.905136924802	7139.761019082949	3.0
4954.0	-3765.4822757598436	7117.442518509258	3.0
4955.0	-3683.9505058790332	7172.2060059665455	3.0
4956.0	-3764.905542354869	7185.662763487084	3.0
4957.0	-3763.5349114680625	7184.243349985027	3.0
4958.0	-3772.4128754496624	7140.8232183277405	3.0
4959.0	-3715.847863592509	6975.887938008632	3.0
4960.0	-3829.1140026801977	6908.348363011595	3.0
4961.0	-3651.032370572031	6849.643959109836	3.0
4962.0	-3841.6886636685413	6817.235339827122	3.0
4963.0	-3783.099535807297	6734.135187035453	3.0
4964.0	-3824.0036661571417	6689.727480441396	3.0
4965.0	-3896.0704630903138	6830.499311304851	3.0
4966.0	-3992.941131445979	6833.522377624474	3.0
4967.0	-3971.965689027008	6802.3788169625	3.0
4968.0	-3963.906226677528	6828.4796596067945	3.0
4969.0	-3956.244505619331	6665.126621046565	3.0
4970.0	-3898.293888285692	6627.267103103411	3.0
4971.0	-4031.2521366335577	6514.234721690872	3.0
4972.0	-4022.443779415263	6509.950919780129	3.0
4973.0	-3833.478757376449	6469.299733620852	3.0
4974.0	-3838.082547781311	6472.716482283875	3.0
4975.0	-3839.237960749691	6474.790762118789	3.0
4976.0	-3836.192437821481	6375.610703115013	3.0
4977.0	-3797.416629210608	6493.8727507363255	3.0
4978.0	-3804.121516544497	6481.568258796179	3.0
4979.0	-3657.277446726393	6422.144266859843	3.0
4980.0	-3668.204251256559	6414.445633581008	3.0
4981.0	-3673.7260978411896	6412.4971594066465	3.0
4982.0	-3751.238769505348	6471.207646898921	3.0
4983.0	-3900.804075337874	6403.566458589031	3.0
4984.0	-3763.413882481435	6356.200748132072	3.0
4985.0	-3773.9970883022947	6339.9072000573715	3.0
4986.0	-3689.498333973303	6404.281272019196	3.0
4987.0	-3784.274581316208	6428.598370038064	3.0
4988.0	-3598.853260493698	6484.593421557535	3.0
4989.0	-3550.395007583125	6503.473828387562	3.0
4990.0	-3607.4200096361546	6431.512839034262	3.0
4991.0	-3693.374801163147	6374.266485242392	3.0
4992.0	-3711.855143075113	6455.555076823807	3.0
4993.0	-3640.966677693044	6396.934030072722	3.0
4994.0	-3667.5867383119426	6256.61771951779	3.0
4995.0	-3622.5921013938787	6335.46934728824	3.0
4996.0	-3599.0681039002448	6316.253292273758	3.0
4997.0	-3408.492307938882	6345.4462087499915	3.0
4998.0	-3516.4934466663362	6201.396849051384	3.0
4999.0	-3567.0007167736762	6067.236790073728	3.0
5000.0	-3424.3375616300987	5980.994881289244	3.0
5001.0	-3475.2971501288976	6068.899360932731	3.0
5002.0	-3410.5702476164806	6094.04438708446	3.0
5003.0	-3523.806511864601	6047.161369681428	3.0
5004.0	-3571.4189015444554	6222.394116013044	3.0
5005.0	-3617.998047757707	6057.160085308313	3.0
5006.0	-3666.6019317787623	6063.719253271344	3.0
5007.0	-3635.689216193441	6075.128092033956	3.0
5008.0	-3704.1168405978606	6042.936606770083	3.0
5009.0	-3663.8847923024	5967.304889710288	3.0
5010.0	-3714.192934601378	6015.586223925399	3.0
5011.0	-3744.825932995898	5963.628554068236	3.0
5012.0	-3760.852236977384	5968.307788192207	3.0
5013.0	-3905.310866491081	6038.763135827379	3.0
5014.0	-3913.954590992782	6005.806740581538	3.0
5015.0	-3825.4379926566053	6022.32679359918	3.0
5016.0	-3878.032832550453	5971.835901998539	3.0
5017.0	-3888.56628869518	5924.260642590946	3.0
5018.0	-3882.780387458219	5909.0938248370585	3.0
5019.0	-3980.3312692429713	6021.649615777881	3.0
5020.0	-3993.5722876240575	6177.976535975022	3.0
5021.0	-4133.3658454134065	6088.042902659392	3.0
5022.0	-4226.841658055724	6090.999072296279	3.0
5023.0	-4359.548860385653	6216.096001792936	3.0
5024.0	-4371.1808109235135	6219.174933076227	3.0
5025.0	-4222.6152464610495	6174.953266105082	3.0
5026.0	-4181.290527552716	6258.2864370060815	3.0
5027.0	-4331.1782003378385	6328.603362958059	3.0
5028.0	-4458.920628689027	6403.8472416506065	3.0
5029.0	-4450.799176131138	6556.40115154961	3.0
5030.0	-4371.395133065023	6442.598949292749	3.0
5031.0	-4270.773067185673	6303.412821867722	3.0
5032.0	-4257.798639433937	6303.468873634168	3.0
5033.0	-4264.023245125393	6221.618702978492	3.0
5034.0	-4220.389039241181	6199.291440771081	3.0
5035.0	-4150.598961399588	6245.5298398208715	3.0
5036.0	-4107.059651720536	6252.711532637231	3.0
5037.0	-4036.8402714669287	6390.795503763894	3.0
5038.0	-4130.834172385537	6456.161467601216	3.0
5039.0	-4178.061966762156	6375.47405645052	3.0
5040.0	-4132.193452380636	6321.748136837593	3.0
5041.0	-4169.019155910886	6288.5437227734765	3.0
5042.0	-4170.195924776649	6302.31384380633	3.0
5043.0	-4112.738615364561	6261.05100769228	3.0
5044.0	-4132.959360645101	6249.459896801016	3.0
5045.0	-4189.064829349772	6119.912753388962	3.0
5046.0	-4223.604930355837	6229.328622135669	3.0
5047.0	-4375.837614896847	6307.6330207841065	3.0
5048.0	-4425.142251056009	6353.020385097153	3.0
5049.0	-4343.775852158412	6298.679088334937	3.0
5050.0	-4457.701120750434	6164.072130485529	3.0
5051.0	-4426.469759893079	6284.928797330063	3.0
5052.0	-4410.372549547428	6345.954590319631	3.0
5053.0	-4491.014672563286	6355.593300067934	3.0
5054.0	-4495.343538287166	6249.792946403068	3.0
5055.0	-4615.229783262769	6134.79670975465	3.0
5056.0	-4612.098019256808	6172.519507590704	3.0
5057.0	-4490.971048059264	6070.489314807874	3.0
5058.0	-4510.311757882075	6181.410192206247	3.0
5059.0	-4620.182796079378	6068.953768951446	3.0
5060.0	-4725.318206621068	6112.477553660596	3.0
5061.0	-4878.842125524275	6091.368256349272	3.0
5062.0	-4766.186075467007	6195.972837401675	3.0
5063.0	-4796.582426867692	6073.35171545573	3.0
5064.0	-4835.610295184667	6146.493606808525	3.0
5065.0	-4866.664537095996	6244.805390071427	3.0
5066.0	-4997.9393835942465	6155.869220890101	3.0
5067.0	-4965.3849703418955	6335.822649181028	3.0
5068.0	-4986.742165366393	6246.2503003390475	3.0
5069.0	-4945.339933084444	6197.082643886359	3.0
5070.0	-5024.0089409104685	6142.701027786101	3.0
5071.0	-5018.815166588034	6120.771299657454	3.0
5072.0	-5125.008620744027	6150.1308464231015	3.0
5073.0	-5056.5963785296035	6140.0507643228575	3.0
5074.0	-5215.462496310039	6053.1307777256425	3.0
5075.0	-5131.2716336570675	6038.231179823924	3.0
5076.0	-5099.3844413011875	5998.690893154207	3.0
5077.0	-5073.3981016963235	5899.318104543841	3.0
5078.0	-5118.567552618811	5988.029861283987	3.0
5079.0	-5008.666769553144	5964.63658059654	3.0
5080.0	-5097.344137111138	6062.667010944026	3.0
5081.0	-5256.851354836755	6040.0632684762795	3.0
5082.0	-5362.091340772215	5918.11858402796	3.0
5083.0	-5360.469216236828	5916.597809131659	3.0
5084.0	-5225.963609571635	5776.026326502979	3.0
5085.0	-5258.051240006789	5919.6084043876635	3.0
5086.0	-5192.615934654591	5735.073062816628	3.0
5087.0	-5288.689581176123	5813.496859246714	3.0
5088.0	-5310.724342984797	5923.679769987596	3.0
5089.0	-5481.552441008582	5959.910484919758	3.0
5090.0	-5521.670655840791	5969.0171830548215	3.0
5091.0	-5667.054252470546	6076.1848247087755	3.0
5092.0	-5554.813037698131	6194.5557865290075	3.0
5093.0	-5480.846527851973	6228.098409811411	3.0
5094.0	-5609.738623480367	6360.65330491076	3.0
5095.0	-5484.674969343866	6450.500280741361	3.0
5096.0	-5298.806801061255	6499.983616701245	3.0
5097.0	-5328.415670166532	6372.222409430367	3.0
5098.0	-5415.222962284895	6236.927779512032	3.0
5099.0	-5353.173512212776	6292.316832981801	3.0
5100.0	-5311.124129061427	6218.6985930112705	3.0
5101.0	-5365.3864257998	6280.667204212854	3.0
5102.0	-5360.379312029782	6293.20471381388	3.0
5103.0	-5519.522061178949	6271.84388016073	3.0
5104.0	-5420.399559270812	6362.865157423786	3.0
5105.0	-5517.544391580665	6532.6805179145995	3.0
5106.0	-5519.291441178771	6554.8153055923585	3.0
5107.0	-5567.350843676622	6644.288290909175	3.0
5108.0	-5500.815897867692	6539.183000304613	3.0
5109.0	-5563.8307107635255	6572.372166999729	3.0
5110.0	-5564.071287640326	6591.9390084284005	3.0
5111.0	-5411.638238553432	6517.9788826963595	3.0
5112.0	-5354.498018534643	6548.823618529926	3.0
5113.0	-5233.803117802952	6520.859127685349	3.0
5114.0	-5213.720410245702	6680.993153290118	3.0
5115.0	-5162.36865679493	6605.441121627243	3.0
5116.0	-5054.091203119482	6642.947708227603	3.0
5117.0	-5103.0064591950895	6500.855648218063	3.0
5118.0	-5062.158068816793	6435.479994555741	3.0
5119.0	-5061.455915564873	6438.195952443903	3.0
5120.0	-5086.991478243271	6257.189663268969	3.0
5121.0	-4984.016442740615	6365.0090837945845	3.0
5122.0	-4981.09316435863	6259.00284986648	3.0
5123.0	-4927.8622248520005	6231.57315261691	3.0
5124.0	-4836.834610720547	6215.70557481303	3.0
5125.0	-4776.6192460703605	6298.821182507854	3.0
5126.0	-4828.857088672691	6339.1214377232955	3.0
5127.0	-4795.742477342603	6368.503595079779	3.0
5128.0	-4854.724219201342	6410.968348983877	3.0
5129.0	-4805.301241419154	6376.991882077394	3.0
5130.0	-4797.972349156292	6368.825921503488	3.0
5131.0	-4784.26432598356	6247.6118343513635	3.0
5132.0	-4723.24600770495	6251.494269061089	3.0
5133.0	-4872.239173891766	6152.878596622342	3.0
5134.0	-4810.806280925849	6259.235806956613	3.0
5135.0	-4800.713649554886	6325.71905416059	3.0
5136.0	-4855.615750049176	6174.2974490702645	3.0
5137.0	-4791.955588681411	6277.057716286364	3.0
5138.0	-4749.798714202536	6338.0986733406335	3.0
5139.0	-4810.851134813443	6392.875043990963	3.0
5140.0	-4645.447009135717	6429.03202754266	3.0
5141.0	-4546.942605885124	6415.180827934704	3.0
5142.0	-4620.295854138188	6397.834738987134	3.0
5143.0	-4651.497434509658	6358.720887676565	3.0
5144.0	-4632.072697662765	6206.218342759757	3.0
5145.0	-4756.158378845435	6201.4538764285035	3.0
5146.0	-4748.747821942455	6334.431816041549	3.0
5147.0	-4808.820727680088	6257.135266275302	3.0
5148.0	-4757.142739162479	6205.911220770535	3.0
5149.0	-4857.236325550263	6214.835649931053	3.0
5150.0	-4868.149539207302	6159.3091486513085	3.0
5151.0	-4856.938135584632	6186.514158938862	3.0
5152.0	-4720.202276177221	6069.119271959074	3.0
5153.0	-2623.8834482646466	13795.8372304485	9.0
5154.0	-2549.035111347368	13838.553178661943	9.0
5155.0	-2563.569945521385	13847.38596752443	9.0
5156.0	-2512.871115076117	13823.311551617244	9.0
5157.0	-2513.6221948086772	13776.815459652234	9.0
5158.0	-2492.005212531262	13781.134023029535	9.0
5159.0	-2374.694177410391	13771.48397833681	9.0
5160.0	-2269.2255432505867	13863.984031448741	9.0
5161.0	-2402.2385453246125	13860.477089838098	9.0
5162.0	-2481.645289122021	13939.761493620257	9.0
5163.0	-2433.6817412967084	13945.299750710728	9.0
5164.0	-2399.5850626839	13976.478266983158	9.0
5165.0	-2361.2115739564856	14082.861284241342	9.0
5166.0	-2234.3582100117287	13980.921106952212	9.0
5167.0	-2104.5996690346815	14092.643901170877	9.0
5168.0	-2203.5227599204745	14222.905214974837	9.0
5169.0	-2160.424644092978	14235.104748655105	9.0
5170.0	-2310.6124676037125	14103.614626271345	9.0
5171.0	-2199.2411022622005	14162.840935046319	9.0
5172.0	-2227.8267576908192	14173.682454254138	9.0
5173.0	-2348.452532960679	14014.544284353953	9.0
5174.0	-2425.6710852128435	13975.263495035286	9.0
5175.0	-2424.8198183984077	13978.168940956892	9.0
5176.0	-2598.8281449029864	13888.254428552476	9.0
5177.0	-2572.586911079481	13950.440500935412	9.0
5178.0	-2668.096761468139	13935.11396521669	9.0
5179.0	-2692.0455147700973	14098.170519408515	9.0
5180.0	-2733.9398845874757	14041.722581470314	9.0
5181.0	-2857.6502881378588	14052.995849671064	9.0
